power_of_shot,game_season,is_goal,area_of_shot,shot_basics,combined_shot,distance_of_shot,location,knockout_match,remaining_total,latitude,longitude
4.0,2015-16,0.0,1,Goal Line,shot - 51,26.0,66.73080248281148,0.0,513.0,42.982923,-71.446094
3.0,2015-16,1.0,2,Left Corner,shot - 21,44.0,240.85265205099984,0.0,505.0,42.982923,-71.446094
3.0,2015-16,0.0,4,Mid Range,shot - 12,28.0,82.38931969618392,0.0,450.0,42.982923,-71.446094
3.0,2015-16,,5,Penalty Spot,shot - 3,44.0,245.4826266370989,0.0,271.0,42.982923,-71.446094
3.0,2015-16,0.0,5,Penalty Spot,shot - 2,44.0,248.8875247978492,0.0,207.0,42.982923,-71.446094
3.0,2015-16,0.0,1,Goal Line,shot - 3,27.0,72.89718787443039,0.0,142.0,42.982923,-71.446094
3.0,2015-16,1.0,4,Mid Range,shot - 17,36.0,163.46559270990332,0.0,10.0,42.982923,-71.446094
4.0,2015-16,0.0,4,Mid Range,shot - 3,40.0,206.2280291328024,0.0,322.0,42.982923,-71.446094
4.0,2015-16,1.0,5,Penalty Spot,shot - 3,44.0,240.185345098322,0.0,302.0,42.982923,-71.446094
4.0,2015-16,1.0,5,Penalty Spot,shot - 3,34.970398984778825,251.62869470710208,0.0,259.0,42.982923,-71.446094
4.0,2015-16,0.0,4,Mid Range,shot - 38,40.0,200.5617112013158,0.0,217.0,42.982923,-71.446094
4.0,2015-16,,0,Goal Area,shot - 3,23.0,34.48187929913333,0.0,190.0,42.982923,-71.446094
4.0,2015-16,,4,Mid Range,shot - 48,41.0,219.4288039433292,0.0,94.0,42.982923,-71.446094
4.0,2015-16,1.0,4,Mid Range,shot - 16,40.0,200.8631374842084,0.0,26.0,42.982923,-71.446094
1.0,2015-16,1.0,4,Mid Range,shot - 38,36.0,169.0029585539851,0.0,668.0,30.055498,-89.960838
1.0,2015-16,1.0,1,Goal Line,shot - 17,31.0,110.3675676999362,0.0,614.0,30.055498,-89.960838
1.0,2015-16,0.0,4,Mid Range,shot - 37,42.0,222.99103120977762,0.0,532.0,30.055498,-89.960838
1.0,2015-16,1.0,1,Goal Line,shot - 3,32.0,126.62543188475212,0.0,483.0,30.055498,-89.960838
1.0,2015-16,,5,Penalty Spot,shot - 3,44.0,249.1043957861844,0.0,436.0,30.055498,-89.960838
1.0,2015-16,,5,Penalty Spot,shot - 3,46.0,265.9661632614194,0.0,409.0,30.055498,-89.960838
1.0,2015-16,0.0,6,Right Corner,shot - 3,19.770151599444688,235.0,0.0,245.0,30.055498,-89.960838
1.0,2015-16,0.0,0,Goal Area,shot - 4,21.0,18.384776310850235,0.0,238.0,30.055498,-89.960838
1.0,2015-16,1.0,4,Mid Range,shot - 3,35.0,150.65855435387664,0.0,237.0,30.055498,-89.960838
2.0,2015-16,,5,Penalty Spot,shot - 3,48.0,283.9753510430087,0.0,498.0,30.055498,-89.960838
2.0,2015-16,0.0,5,Penalty Spot,shot - 3,46.0,268.46415030688917,0.0,73.0,30.055498,-89.960838
2.0,2015-16,0.0,4,Mid Range,shot - 36,34.970398984778825,197.0913493789111,0.0,45.0,30.055498,-89.960838
3.0,2015-16,0.0,5,Penalty Spot,shot - 51,44.0,242.16729754448681,0.0,653.0,30.055498,-89.960838
3.0,2015-16,0.0,4,Mid Range,shot - 3,35.0,157.165517846632,0.0,584.0,30.055498,-89.960838
3.0,2015-16,0.0,4,Mid Range,shot - 3,34.0,148.56984889270097,0.0,372.0,30.055498,-89.960838
3.0,2015-16,1.0,0,Goal Area,shot - 4,22.0,21.95449840010015,0.0,260.0,30.055498,-89.960838
4.0,2015-16,,6,Right Corner,shot - 36,44.0,242.5963726027246,0.0,365.0,30.055498,-89.960838
4.0,2015-16,,5,Penalty Spot,shot - 32,46.0,262.9315500277591,0.0,332.0,30.055498,-89.960838
4.0,2015-16,0.0,1,Goal Line,shot - 3,24.0,48.383881613611784,0.0,301.0,30.055498,-89.960838
4.0,2015-16,0.0,4,Mid Range,shot - 44,20.855883555539986,192.31484602078962,0.0,270.0,30.055498,-89.960838
4.0,2015-16,,0,Goal Area,shot - 4,20.0,5.0990195135927845,0.0,251.0,30.055498,-89.960838
4.0,2015-16,0.0,5,Penalty Spot,shot - 3,44.0,249.03212644154968,0.0,122.0,30.055498,-89.960838
4.0,2015-16,1.0,5,Penalty Spot,shot - 55,46.0,265.74545474719736,0.0,58.0,30.055498,-89.960838
4.0,2015-16,0.0,5,Penalty Spot,shot - 39,46.0,262.37377917772204,0.0,28.0,30.055498,-89.960838
1.0,2015-16,1.0,4,Mid Range,shot - 3,39.0,196.65197685250968,0.0,688.0,29.444994,-98.52412
1.0,2015-16,,4,Mid Range,shot - 36,36.0,168.07736313971608,0.0,623.0,29.444994,-98.52412
1.0,2015-16,0.0,4,Mid Range,shot - 15,32.0,125.87692401707312,0.0,550.0,29.444994,-98.52412
1.0,2015-16,0.0,5,Penalty Spot,shot - 3,32.009311831791656,248.19548746905133,0.0,425.0,29.444994,-98.52412
1.0,2015-16,0.0,4,Mid Range,shot - 36,39.0,190.07893097342483,0.0,394.0,29.444994,-98.52412
2.0,2015-16,0.0,4,Mid Range,shot - 54,39.0,199.32385707686882,0.0,309.0,29.444994,-98.52412
2.0,2015-16,0.0,5,Penalty Spot,shot - 36,45.0,252.0972034751675,0.0,145.0,29.444994,-98.52412
2.0,2015-16,1.0,0,Goal Area,shot - 4,21.0,12.041594578792296,0.0,128.0,29.444994,-98.52412
2.0,2015-16,0.0,5,Penalty Spot,shot - 37,42.27441396214718,257.65092664300664,0.0,25.0,29.444994,-98.52412
2.0,2015-16,0.0,6,Right Corner,shot - 3,43.0,235.3512125820496,0.0,1.0,29.444994,-98.52412
3.0,2015-16,1.0,4,Mid Range,shot - 3,34.0,147.31259280862582,0.0,701.0,29.444994,-98.52412
3.0,2015-16,0.0,1,Goal Line,shot - 3,29.0,97.082439194738,0.0,631.0,29.444994,-98.52412
3.0,2015-16,0.0,5,Penalty Spot,shot - 3,45.0,255.61404069214808,0.0,599.0,29.444994,-98.52412
3.0,2015-16,0.0,5,Penalty Spot,shot - 3,45.0,256.20499604808646,0.0,543.0,29.444994,-98.52412
3.0,2015-16,,0,Goal Area,shot - 33,20.0,3.6055512754639887,0.0,492.0,29.444994,-98.52412
3.0,2015-16,1.0,1,Goal Line,shot - 38,33.0,139.52060779684126,0.0,343.0,29.444994,-98.52412
3.0,2015-16,1.0,5,Penalty Spot,shot - 3,45.0,251.64459064323242,0.0,246.0,29.444994,-98.52412
3.0,2015-16,,4,Mid Range,shot - 3,32.0,127.76932339180635,0.0,268.0,29.444994,-98.52412
3.0,2015-16,1.0,5,Penalty Spot,shot - 3,44.0,245.4826266370989,0.0,188.0,29.444994,-98.52412
3.0,2015-16,1.0,5,Penalty Spot,shot - 3,45.0,258.3737602776257,0.0,156.0,29.444994,-98.52412
3.0,2015-16,,4,Mid Range,shot - 46,44.0,245.4826266370989,0.0,120.0,29.444994,-98.52412
3.0,2015-16,0.0,4,Mid Range,shot - 19,37.0,178.01685313475238,0.0,54.0,29.444994,-98.52412
4.0,2015-16,0.0,6,Right Corner,shot - 15,42.0,225.05554869853802,0.0,323.0,29.444994,-98.52412
4.0,2015-16,0.0,4,Mid Range,shot - 3,36.0,167.26326554267678,0.0,265.0,29.444994,-98.52412
4.0,2015-16,1.0,6,Right Corner,shot - 3,43.0,231.6139028642279,0.0,192.0,29.444994,-98.52412
4.0,2015-16,0.0,5,Penalty Spot,shot - 3,45.0,251.85908758669004,0.0,159.0,29.444994,-98.52412
4.0,2015-16,,4,Mid Range,shot - 26,35.0,156.0833110873805,0.0,102.0,29.444994,-98.52412
4.0,2015-16,0.0,5,Penalty Spot,shot - 35,44.0,247.32973941683602,0.0,50.0,29.444994,-98.52412
1.0,2015-16,0.0,5,Penalty Spot,shot - 3,45.0,256.12496949731394,0.0,648.0,40.361408,-86.186052
1.0,2015-16,0.0,4,Mid Range,shot - 3,35.0,159.0125781188394,0.0,458.0,40.361408,-86.186052
1.0,2015-16,0.0,5,Penalty Spot,shot - 40,46.0,263.2299375071156,0.0,349.0,40.361408,-86.186052
1.0,2015-16,0.0,1,Goal Line,shot - 46,30.0,106.21205204683693,0.0,333.0,40.361408,-86.186052
2.0,2015-16,0.0,4,Mid Range,shot - 3,40.0,209.0598000573042,0.0,491.0,40.361408,-86.186052
2.0,2015-16,,0,Goal Area,shot - 39,20.0,2.23606797749979,0.0,478.0,40.361408,-86.186052
2.0,2015-16,,4,Mid Range,shot - 3,33.0,138.92443989449805,0.0,296.0,40.361408,-86.186052
2.0,2015-16,0.0,5,Penalty Spot,shot - 7,44.0,243.9057194901341,0.0,259.0,40.361408,-86.186052
2.0,2015-16,1.0,5,Penalty Spot,shot - 36,47.0,272.63528751795866,0.0,49.0,40.361408,-86.186052
3.0,2015-16,,4,Mid Range,shot - 6,41.0,218.87439320304242,0.0,669.0,40.361408,-86.186052
3.0,2015-16,0.0,5,Penalty Spot,shot - 3,45.0,252.76471272707352,0.0,357.0,40.361408,-86.186052
3.0,2015-16,0.0,5,Penalty Spot,shot - 3,55.0,353.2987404449668,0.0,218.0,40.361408,-86.186052
3.0,2015-16,0.0,4,Mid Range,shot - 38,34.0,141.7956275771577,0.0,188.0,40.361408,-86.186052
3.0,2015-16,0.0,5,Penalty Spot,shot - 3,47.0,275.87686880224663,0.0,2.0,40.361408,-86.186052
4.0,2015-16,0.0,5,Penalty Spot,shot - 13,45.0,255.78311124857328,0.0,273.0,40.361408,-86.186052
4.0,2015-16,0.0,1,Goal Line,shot - 9,26.0,67.00746227100382,0.0,259.0,40.361408,-86.186052
4.0,2015-16,1.0,4,Mid Range,shot - 3,34.0,140.01428498549708,0.0,255.0,40.361408,-86.186052
4.0,2015-16,,5,Penalty Spot,shot - 21,44.0,248.501509049744,0.0,222.0,40.361408,-86.186052
4.0,2015-16,1.0,6,Right Corner,shot - 3,42.0,225.2197985270004,0.0,183.0,40.361408,-86.186052
4.0,2015-16,1.0,5,Penalty Spot,shot - 3,47.0,272.6627954085413,0.0,150.0,40.361408,-86.186052
4.0,2015-16,0.0,4,Mid Range,shot - 3,49.0,295.6247621563525,0.0,111.0,40.361408,-86.186052
4.0,2015-16,0.0,4,Mid Range,shot - 11,30.0,106.10372283760827,0.0,87.0,40.361408,-86.186052
4.0,2015-16,0.0,4,Mid Range,shot - 45,40.0,209.4182418033348,0.0,53.0,40.361408,-86.186052
4.0,2015-16,,5,Penalty Spot,shot - 36,45.0,256.51705596314645,0.0,25.0,40.361408,-86.186052
4.0,2015-16,0.0,5,Penalty Spot,shot - 31,49.0,293.33428030150174,0.0,17.0,40.361408,-86.186052
1.0,2015-16,1.0,4,Mid Range,shot - 17,25.791028810518604,153.62942426501507,0.0,690.0,42.982923,-71.446094
1.0,2015-16,0.0,5,Penalty Spot,shot - 33,46.0,265.75364531836624,0.0,511.0,41.484971,-81.671552
1.0,2015-16,0.0,2,Left Corner,shot - 25,44.0,243.40295807569802,0.0,439.0,41.484971,-81.671552
1.0,2015-16,,4,Mid Range,shot - 43,21.05328936573913,112.75194011634564,0.0,411.0,41.484971,-81.671552
1.0,2015-16,1.0,5,Penalty Spot,shot - 46,44.0,244.0184419260151,0.0,230.0,41.484971,-81.671552
2.0,2015-16,0.0,4,Mid Range,shot - 15,33.0,137.01459776242822,0.0,616.0,41.484971,-81.671552
2.0,2015-16,0.0,1,Goal Line,shot - 3,32.0,124.19339757008021,0.0,476.0,41.484971,-81.671552
2.0,2015-16,0.0,4,Mid Range,shot - 38,29.0,96.33275663033837,0.0,471.0,41.484971,-81.671552
2.0,2015-16,0.0,5,Penalty Spot,shot - 52,45.0,253.308112779674,0.0,208.0,41.484971,-81.671552
3.0,2015-16,1.0,5,Penalty Spot,shot - 14,45.0,255.61404069214808,0.0,681.0,41.484971,-81.671552
3.0,2015-16,0.0,1,Goal Line,shot - 23,26.0,61.854668376768466,0.0,510.0,41.484971,-81.671552
3.0,2015-16,0.0,4,Mid Range,shot - 3,37.83278323266642,184.98108011361595,0.0,322.0,41.484971,-81.671552
4.0,2015-16,0.0,4,Mid Range,shot - 3,43.0,234.957442955102,0.0,511.0,41.484971,-81.671552
4.0,2015-16,1.0,5,Penalty Spot,shot - 3,44.0,247.9697562203907,0.0,336.0,41.484971,-81.671552
4.0,2015-16,0.0,5,Penalty Spot,shot - 3,48.0,287.8975512226528,0.0,246.0,41.484971,-81.671552
4.0,2015-16,1.0,0,Goal Area,shot - 4,19.967557409643828,2.0,0.0,100.0,41.484971,-81.671552
1.0,2015-16,1.0,4,Mid Range,shot - 17,34.0,146.0,0.0,666.0,42.982923,-71.446094
1.0,2015-16,0.0,5,Penalty Spot,shot - 3,44.0,243.8360104660508,0.0,593.0,42.982923,-71.446094
1.0,2015-16,0.0,0,Goal Area,shot - 4,20.0,9.0,0.0,496.0,42.982923,-71.446094
1.0,2015-16,,4,Mid Range,shot - 17,34.0,144.05554484295288,0.0,449.0,42.982923,-71.446094
1.0,2015-16,0.0,1,Goal Line,shot - 3,27.0,73.7563556583431,0.0,292.0,42.982923,-71.446094
2.0,2015-16,0.0,2,Left Corner,shot - 37,43.0,235.3512125820496,0.0,415.0,42.982923,-71.446094
2.0,2015-16,0.0,1,Goal Line,shot - 3,29.0,93.51141581136,0.0,359.0,42.982923,-71.446094
2.0,2015-16,1.0,1,Goal Line,shot - 3,26.0,62.16912416947821,0.0,257.0,42.982923,-71.446094
2.0,2015-16,0.0,2,Left Corner,shot - 3,,,0.0,93.0,42.982923,-71.446094
3.0,2015-16,,5,Penalty Spot,shot - 3,44.0,243.0164603478538,0.0,682.0,42.982923,-71.446094
3.0,2015-16,,1,Goal Line,shot - 3,29.0,93.51141581136,0.0,659.0,42.982923,-71.446094
3.0,2015-16,,1,Goal Line,shot - 2,22.82994165753143,82.07923001588159,0.0,516.0,42.982923,-71.446094
3.0,2015-16,0.0,0,Goal Area,shot - 39,22.0,22.203603311174522,0.0,451.0,42.982923,-71.446094
3.0,2015-16,1.0,4,Mid Range,shot - 3,30.0,101.0198000393982,0.0,372.0,42.982923,-71.446094
3.0,2015-16,1.0,5,Penalty Spot,shot - 47,44.0,246.86838598735162,0.0,323.0,42.982923,-71.446094
3.0,2015-16,0.0,5,Penalty Spot,shot - 5,44.0,242.78591392418136,0.0,268.0,42.982923,-71.446094
3.0,2015-16,1.0,1,Goal Line,shot - 17,24.0,42.85434553611371,0.0,254.0,42.982923,-71.446094
3.0,2015-16,,4,Mid Range,shot - 43,32.0,129.634100452003,0.0,198.0,42.982923,-71.446094
4.0,2015-16,1.0,4,Mid Range,shot - 43,31.0,110.54863183232979,0.0,285.0,42.982923,-71.446094
4.0,2015-16,0.0,4,Mid Range,shot - 5,33.0,130.6981254647518,0.0,241.0,42.982923,-71.446094
4.0,2015-16,0.0,4,Mid Range,shot - 3,37.0,178.98603297464302,0.0,202.0,42.982923,-71.446094
4.0,2015-16,0.0,0,Goal Area,shot - 4,21.0,14.212670403551895,0.0,192.0,42.982923,-71.446094
4.0,2015-16,,5,Penalty Spot,shot - 46,45.0,255.3605294480727,0.0,134.0,42.982923,-71.446094
4.0,2015-16,1.0,4,Mid Range,shot - 3,28.0,87.11486669908872,0.0,83.0,42.982923,-71.446094
4.0,2015-16,0.0,5,Penalty Spot,shot - 3,44.0,245.40986125255847,0.0,53.0,42.982923,-71.446094
1.0,2015-16,,4,Mid Range,shot - 49,41.0,214.67417171145672,0.0,687.0,41.845137,-87.66045
1.0,2015-16,1.0,5,Penalty Spot,shot - 14,44.0,244.2478249647272,0.0,584.0,41.845137,-87.66045
1.0,2015-16,,5,Penalty Spot,shot - 44,44.0,242.4252462100431,0.0,529.0,41.845137,-87.66045
1.0,2015-16,1.0,0,Goal Area,shot - 4,22.0,24.08318915758459,0.0,509.0,41.845137,-87.66045
1.0,2015-16,0.0,4,Mid Range,shot - 3,40.0,204.9569704169019,0.0,446.0,41.845137,-87.66045
1.0,2015-16,0.0,5,Penalty Spot,shot - 3,45.0,250.44959572736389,0.0,13.0,41.845137,-87.66045
1.0,2015-16,0.0,4,Mid Range,shot - 31,39.0,197.75237040298657,0.0,297.0,41.845137,-87.66045
2.0,2015-16,,4,Mid Range,shot - 11,42.0,222.72853431924702,0.0,386.0,41.845137,-87.66045
2.0,2015-16,0.0,0,Goal Area,shot - 45,22.0,24.08318915758459,0.0,326.0,41.845137,-87.66045
2.0,2015-16,0.0,5,Penalty Spot,shot - 3,45.0,253.16002844051042,0.0,166.0,41.845137,-87.66045
2.0,2015-16,,4,Mid Range,shot - 3,37.0,173.00289014926892,0.0,14.0,41.845137,-87.66045
3.0,2015-16,1.0,4,Mid Range,shot - 3,29.0,92.0,0.0,699.0,41.845137,-87.66045
3.0,2015-16,1.0,4,Mid Range,shot - 3,35.0,156.0,0.0,665.0,41.845137,-87.66045
3.0,2015-16,,4,Mid Range,shot - 13,28.653413058406194,149.20120642943874,0.0,598.0,41.845137,-87.66045
3.0,2015-16,,4,Mid Range,shot - 3,42.0,225.8871399615304,0.0,540.0,41.845137,-87.66045
3.0,2015-16,,5,Penalty Spot,shot - 54,44.0,245.45875417267155,0.0,540.0,41.845137,-87.66045
3.0,2015-16,,5,Penalty Spot,shot - 3,46.0,269.5848660440716,0.0,467.0,41.845137,-87.66045
3.0,2015-16,0.0,5,Penalty Spot,shot - 36,44.0,245.5768718751829,0.0,366.0,41.845137,-87.66045
3.0,2015-16,1.0,4,Mid Range,shot - 3,36.0,168.5734261382855,0.0,321.0,41.845137,-87.66045
4.0,2015-16,0.0,4,Mid Range,shot - 3,38.0,183.83144453547658,0.0,87.0,41.845137,-87.66045
1.0,2015-16,0.0,5,Penalty Spot,shot - 45,48.0,280.43180989324304,0.0,658.0,43.062206,-87.944754
1.0,2015-16,1.0,4,Mid Range,shot - 3,31.0,116.70903992407786,0.0,575.0,43.062206,-87.944754
1.0,2015-16,0.0,4,Mid Range,shot - 3,31.0,111.01801655587259,0.0,522.0,43.062206,-87.944754
1.0,2015-16,0.0,4,Mid Range,shot - 3,40.0,205.80087463370998,0.0,331.0,43.062206,-87.944754
1.0,2015-16,0.0,5,Penalty Spot,shot - 53,48.0,283.18545160371497,0.0,220.0,43.062206,-87.944754
2.0,2015-16,0.0,4,Mid Range,shot - 13,41.0,212.93426215618754,0.0,183.0,43.062206,-87.944754
2.0,2015-16,,1,Goal Line,shot - 3,34.0,145.09651959988562,0.0,142.0,43.062206,-87.944754
2.0,2015-16,1.0,5,Penalty Spot,shot - 3,44.0,248.96586111352696,0.0,94.0,43.062206,-87.944754
2.0,2015-16,,5,Penalty Spot,shot - 3,31.910608926692085,252.0495982936692,0.0,60.0,43.062206,-87.944754
3.0,2015-16,0.0,5,Penalty Spot,shot - 4,45.0,256.4156781478075,0.0,508.0,43.062206,-87.944754
3.0,2015-16,0.0,1,Goal Line,shot - 3,27.0,78.02563681252464,0.0,442.0,43.062206,-87.944754
3.0,2015-16,0.0,4,Mid Range,shot - 38,36.0,164.43131419670482,0.0,339.0,43.062206,-87.944754
1.0,2015-16,,5,Penalty Spot,shot - 8,44.0,242.07436873820407,0.0,679.0,35.103812,-89.964007
1.0,2015-16,0.0,4,Mid Range,shot - 3,44.0,241.66091947189145,0.0,609.0,35.103812,-89.964007
1.0,2015-16,0.0,5,Penalty Spot,shot - 21,45.0,252.2399651125888,0.0,554.0,35.103812,-89.964007
1.0,2015-16,,0,Goal Area,shot - 4,21.0,19.02629759044045,0.0,520.0,35.103812,-89.964007
1.0,2015-16,1.0,4,Mid Range,shot - 3,40.0,201.63581031156147,0.0,441.0,35.103812,-89.964007
1.0,2015-16,,4,Mid Range,shot - 43,34.0,142.57980221616242,0.0,404.0,35.103812,-89.964007
1.0,2009-10,,4,Mid Range,shot - 43,35.0,153.39491516996253,0.0,380.0,35.103812,-89.964007
2.0,2015-16,0.0,1,Goal Line,shot - 43,30.23265953999936,126.4792473095883,0.0,389.0,35.103812,-89.964007
2.0,2015-16,0.0,5,Penalty Spot,shot - 24,44.0,246.05893602956183,0.0,272.0,35.103812,-89.964007
2.0,2015-16,1.0,4,Mid Range,shot - 43,35.0,156.20499351813308,0.0,92.0,35.103812,-89.964007
2.0,2015-16,0.0,4,Mid Range,shot - 3,33.0,131.51805959639154,0.0,24.0,35.103812,-89.964007
3.0,2015-16,0.0,5,Penalty Spot,shot - 3,45.0,253.5527558517162,0.0,703.0,35.103812,-89.964007
4.0,2015-16,1.0,5,Penalty Spot,shot - 31,37.04315999186984,248.19548746905133,0.0,209.0,35.103812,-89.964007
4.0,2015-16,0.0,5,Penalty Spot,shot - 3,44.0,249.4674327442361,0.0,159.0,35.103812,-89.964007
1.0,2015-16,0.0,4,Mid Range,shot - 2,45.0,257.52669764511796,0.0,493.0,39.739968,-104.954013
1.0,2015-16,1.0,5,Penalty Spot,shot - 3,44.0,246.56439321199642,0.0,280.0,39.739968,-104.954013
1.0,2015-16,0.0,4,Mid Range,shot - 3,40.0,207.576491925266,0.0,668.0,42.982923,-71.446094
1.0,2015-16,0.0,4,Mid Range,shot - 38,39.0,193.82982226685345,0.0,612.0,42.982923,-71.446094
1.0,2015-16,1.0,0,Goal Area,shot - 39,21.0,12.206555615733702,0.0,594.0,42.982923,-71.446094
1.0,2015-16,,4,Mid Range,shot - 15,32.0,123.30855606972293,0.0,503.0,42.982923,-71.446094
1.0,2015-16,,5,Penalty Spot,shot - 3,46.0,268.71546289709494,0.0,287.0,42.982923,-71.446094
2.0,2015-16,1.0,4,Mid Range,shot - 43,30.0,109.34349546269316,0.0,540.0,42.982923,-71.446094
2.0,2015-16,0.0,6,Right Corner,shot - 3,43.0,234.44615586526473,0.0,502.0,42.982923,-71.446094
2.0,2015-16,1.0,1,Goal Line,shot - 3,27.0,77.64663547121665,0.0,382.0,42.982923,-71.446094
2.0,2015-16,0.0,5,Penalty Spot,shot - 13,46.0,262.7717640843475,0.0,285.0,42.982923,-71.446094
2.0,2015-16,,4,Mid Range,shot - 3,42.0,228.0,0.0,0.0,42.982923,-71.446094
3.0,2015-16,,4,Mid Range,shot - 31,43.0,236.68122020980041,0.0,646.0,42.982923,-71.446094
3.0,2015-16,,0,Goal Area,shot - 37,22.0,25.0,0.0,591.0,42.982923,-71.446094
3.0,2015-16,0.0,5,Penalty Spot,shot - 44,62.0,427.8890042990121,0.0,405.0,42.982923,-71.446094
3.0,2015-16,0.0,0,Goal Area,shot - 39,21.0,16.55294535724685,0.0,307.0,42.982923,-71.446094
1.0,2015-16,1.0,4,Mid Range,shot - 17,37.0,170.3437700651245,0.0,628.0,42.982923,-71.446094
1.0,2015-16,,4,Mid Range,shot - 45,35.0,150.8509197850646,0.0,567.0,42.982923,-71.446094
1.0,2015-16,1.0,4,Mid Range,shot - 3,27.0,77.62087348130012,0.0,513.0,42.982923,-71.446094
1.0,2015-16,1.0,1,Goal Line,shot - 3,24.0,42.04759208325728,0.0,411.0,42.982923,-71.446094
1.0,2015-16,1.0,0,Goal Area,shot - 39,21.0,10.44030650891055,0.0,314.0,42.982923,-71.446094
1.0,2015-16,0.0,4,Mid Range,shot - 17,24.310485234025016,184.81612483763425,0.0,249.0,42.982923,-71.446094
2.0,2015-16,0.0,0,Goal Area,shot - 2,21.0,12.460103370965935,0.0,181.0,42.982923,-71.446094
2.0,2015-16,,4,Mid Range,shot - 3,33.0,135.51752654177244,0.0,122.0,42.982923,-71.446094
2.0,2015-16,1.0,1,Goal Line,shot - 3,32.0,123.4908903522847,0.0,77.0,42.982923,-71.446094
2.0,2015-16,1.0,5,Penalty Spot,shot - 12,44.0,244.7549795203358,0.0,32.0,42.982923,-71.446094
3.0,2015-16,1.0,5,Penalty Spot,shot - 31,45.0,255.61404069214808,0.0,649.0,42.982923,-71.446094
3.0,2015-16,1.0,4,Mid Range,shot - 3,34.0,148.7615541731129,0.0,624.0,42.982923,-71.446094
3.0,2015-16,1.0,4,Mid Range,shot - 3,38.0,188.40912929048847,0.0,497.0,42.982923,-71.446094
3.0,2015-16,,4,Mid Range,shot - 19,36.0,163.8566446623389,0.0,235.0,42.982923,-71.446094
4.0,2015-16,,5,Penalty Spot,shot - 3,44.0,248.421013603922,0.0,290.0,42.982923,-71.446094
4.0,2015-16,1.0,5,Penalty Spot,shot - 3,44.0,240.6657433038612,0.0,197.0,42.982923,-71.446094
1.0,2015-16,0.0,5,Penalty Spot,shot - 3,36.54964546637199,244.69572942738498,0.0,617.0,42.982923,-71.446094
1.0,2015-16,1.0,0,Goal Area,shot - 4,21.0,12.460103370965935,0.0,571.0,42.982923,-71.446094
1.0,2015-16,0.0,4,Mid Range,shot - 3,36.0,161.40012391568968,0.0,378.0,42.982923,-71.446094
1.0,2015-16,0.0,6,Right Corner,shot - 17,43.0,232.8003436423581,0.0,323.0,42.982923,-71.446094
1.0,2015-16,0.0,4,Mid Range,shot - 26,27.0,79.07591289387686,0.0,232.0,42.982923,-71.446094
1.0,2015-16,0.0,4,Mid Range,shot - 3,34.0,145.78408692309318,0.0,167.0,42.982923,-71.446094
2.0,2015-16,0.0,5,Penalty Spot,shot - 7,47.0,271.7425251961864,0.0,370.0,42.982923,-71.446094
2.0,2015-16,1.0,1,Goal Line,shot - 17,30.0,105.64563407921787,0.0,141.0,42.982923,-71.446094
2.0,2015-16,1.0,5,Penalty Spot,shot - 3,44.0,245.05101509685693,0.0,117.0,42.982923,-71.446094
2.0,2015-16,0.0,4,Mid Range,shot - 38,42.0,220.6581065811995,0.0,43.0,42.982923,-71.446094
3.0,2015-16,,4,Mid Range,shot - 15,35.0,153.9415473483361,0.0,319.0,42.982923,-71.446094
4.0,2015-16,1.0,1,Goal Line,shot - 15,29.0,91.21951545584969,0.0,197.0,42.982923,-71.446094
4.0,2015-16,1.0,4,Mid Range,shot - 15,33.0,134.53624047073708,0.0,92.0,42.982923,-71.446094
4.0,2015-16,0.0,4,Mid Range,shot - 29,33.0,138.92443989449805,0.0,65.0,42.982923,-71.446094
4.0,2015-16,0.0,4,Mid Range,shot - 3,32.0,122.494897852931,0.0,9.0,42.982923,-71.446094
1.0,2015-16,0.0,4,Mid Range,shot - 17,39.0,192.48116791000615,0.0,391.0,42.982923,-71.446094
1.0,2015-16,0.0,4,Mid Range,shot - 43,31.0,117.15374513859982,0.0,329.0,42.982923,-71.446094
1.0,2015-16,,4,Mid Range,shot - 36,34.0,145.0137924474772,0.0,323.0,42.982923,-71.446094
1.0,2015-16,0.0,5,Penalty Spot,shot - 3,46.0,262.9315500277591,0.0,316.0,42.982923,-71.446094
1.0,2015-16,0.0,0,Goal Area,shot - 4,21.0,14.142135623730953,0.0,302.0,42.982923,-71.446094
2.0,2015-16,1.0,5,Penalty Spot,shot - 3,46.0,265.74545474719736,0.0,337.0,42.982923,-71.446094
2.0,2015-16,0.0,5,Penalty Spot,shot - 3,45.0,252.1606630701942,0.0,302.0,42.982923,-71.446094
3.0,2015-16,0.0,4,Mid Range,shot - 3,34.0,143.78456106272327,0.0,640.0,42.982923,-71.446094
3.0,2015-16,1.0,5,Penalty Spot,shot - 41,45.0,255.97656142701817,0.0,554.0,42.982923,-71.446094
3.0,2015-16,1.0,1,Goal Line,shot - 3,31.0,119.77478866606278,0.0,492.0,42.982923,-71.446094
3.0,2015-16,0.0,1,Goal Line,shot - 17,31.0,115.6027681329474,0.0,456.0,42.982923,-71.446094
3.0,2015-16,0.0,5,Penalty Spot,shot - 3,45.0,254.8489748851268,0.0,444.0,42.982923,-71.446094
3.0,2015-16,1.0,0,Goal Area,shot - 41,21.0,11.704699910719626,0.0,437.0,42.982923,-71.446094
3.0,2009-10,1.0,1,Goal Line,shot - 43,30.0,103.76897416858276,0.0,321.0,42.982923,-71.446094
