power_of_shot,game_season,is_goal,area_of_shot,shot_basics,combined_shot,distance_of_shot,location,knockout_match,remaining_total,latitude,longitude,shot_id_number
2.0,1999-00,0.0,4,5,5,46.0,265.228203628498,0.0,144.0,42.982923,-71.44609399999999,25840.0
3.0,1999-00,1.0,0,5,20,46.0,268.49581002317336,0.0,675.0,42.982923,-71.44609399999999,25841.0
3.0,1999-00,1.0,0,5,23,46.0,268.49581002317336,0.0,616.0,42.982923,-71.44609399999999,25842.0
3.0,1999-00,1.0,0,1,23,30.0,108.46197490365,0.0,255.0,42.982923,-71.44609399999999,25843.0
3.0,1999-00,0.0,0,1,15,27.0,73.24858770126148,0.0,233.0,42.982923,-71.44609399999999,25844.0
3.0,1999-00,1.0,2,4,23,33.0,134.9518432626987,0.0,36.0,42.982923,-71.44609399999999,
3.0,1999-00,0.0,0,4,40,47.0,279.30807363912703,0.0,3.0,42.982923,-71.44609399999999,25846.0
4.0,1999-00,,0,1,23,28.94952177370492,96.84007434941385,0.0,484.0,42.982923,-71.44609399999999,25847.0
4.0,1999-00,0.0,4,4,35,41.0,212.94130646729863,0.0,384.0,42.982923,-71.44609399999999,25848.0
4.0,1999-00,1.0,0,0,4,20.0,0.0,0.0,377.0,42.982923,-71.44609399999999,25849.0
4.0,1999-00,,0,1,23,27.0,75.0,0.0,300.0,42.982923,-71.44609399999999,25850.0
4.0,1999-00,1.0,0,1,23,27.0,70.0,0.0,312.0,42.982923,-71.44609399999999,25851.0
4.0,1999-00,,0,1,39,26.0,63.117173646212215,0.0,191.0,42.982923,-71.44609399999999,25852.0
4.0,1999-00,0.0,5,4,32,36.0,164.30459518832697,0.0,153.0,42.982923,-71.44609399999999,25853.0
4.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,28.0,42.982923,-71.44609399999999,
1.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,522.0,39.739968,-104.95401299999999,25855.0
1.0,1999-00,,5,6,55,42.0,228.1161984603461,0.0,492.0,39.739968,-104.95401299999999,25856.0
1.0,1999-00,0.0,0,1,52,27.0,75.76938695805845,0.0,398.0,39.739968,-104.95401299999999,25857.0
1.0,1999-00,0.0,4,5,30,45.0,252.3014070511697,0.0,393.0,39.739968,-104.95401299999999,25858.0
1.0,1999-00,0.0,0,0,34,20.0,0.0,0.0,312.0,39.739968,-104.95401299999999,25859.0
1.0,1999-00,1.0,4,4,39,32.40412345218994,194.91793144808412,0.0,196.0,39.739968,-104.95401299999999,25860.0
1.0,1999-00,,5,4,23,38.0,186.79668091269718,0.0,85.0,39.739968,-104.95401299999999,25861.0
2.0,1999-00,0.0,5,4,23,34.0,145.67086187704115,0.0,608.0,39.739968,-104.95401299999999,25862.0
2.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,252.0,39.739968,-104.95401299999999,25863.0
4.0,1999-00,1.0,0,1,23,27.0,78.23042886243178,0.0,185.0,39.739968,-104.95401299999999,25864.0
2.0,1999-00,0.0,1,5,20,44.0,246.4731222669117,0.0,75.0,39.739968,-104.95401299999999,25865.0
3.0,1999-00,,0,4,23,39.0,194.5867415832846,0.0,561.0,39.739968,-104.95401299999999,25866.0
3.0,1999-00,,0,0,34,19.770151599444688,0.0,0.0,284.0,39.739968,-104.95401299999999,25867.0
3.0,1999-00,,5,4,23,37.0,171.81967291320282,0.0,188.0,39.739968,-104.95401299999999,25868.0
3.0,1999-00,,0,0,33,20.0,0.0,0.0,159.0,39.739968,-104.95401299999999,25869.0
3.0,1999-00,0.0,5,4,12,29.0,93.00537618869137,0.0,3.0,39.739968,-104.95401299999999,25870.0
4.0,1999-00,0.0,0,1,23,27.0,70.25667228100119,0.0,662.0,39.739968,-104.95401299999999,25871.0
4.0,1999-00,1.0,2,4,30,34.0,144.16848608660632,0.0,399.0,39.739968,-104.95401299999999,25872.0
4.0,1999-00,0.0,5,4,23,37.0,175.68437608393072,0.0,365.0,39.739968,-104.95401299999999,25873.0
4.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,276.0,39.739968,-104.95401299999999,25874.0
1.0,1999-00,0.0,2,4,23,33.0,135.95955280891442,0.0,672.0,38.919619,-77.015211,25875.0
1.0,1999-00,1.0,0,0,4,17.499984782154524,23.19482700948641,0.0,667.0,38.919619,-77.015211,25876.0
1.0,1999-00,,0,0,34,20.0,3.1622776601683795,0.0,523.0,38.919619,-77.015211,25877.0
1.0,1999-00,,2,4,23,34.0,146.75830470538966,0.0,228.0,38.919619,-77.015211,25878.0
1.0,1999-00,0.0,0,0,23,23.0,33.015148038438355,0.0,60.0,38.919619,-77.015211,25879.0
1.0,1999-00,0.0,0,1,23,29.0,96.30160954002794,0.0,1.0,38.919619,-77.015211,25880.0
3.0,1999-00,0.0,2,4,5,38.0,182.5705343148231,0.0,83.0,38.919619,-77.015211,25881.0
3.0,1999-00,0.0,0,1,26,24.0,41.400483088968905,0.0,30.0,38.919619,-77.015211,25882.0
4.0,1999-00,0.0,5,4,22,31.0,119.10499569707392,0.0,706.0,38.919619,-77.015211,25883.0
4.0,1999-00,0.0,2,4,23,34.0,145.3616180427282,0.0,378.0,38.919619,-77.015211,25884.0
1.0,1999-00,1.0,5,4,35,32.0,123.00406497347963,0.0,664.0,42.379455,-83.115635,25885.0
1.0,1999-00,0.0,2,4,23,33.0,137.00364958642524,0.0,599.0,42.379455,-83.115635,25886.0
1.0,1999-00,1.0,0,0,52,20.0,0.0,0.0,345.0,42.379455,-83.115635,25887.0
1.0,1999-00,0.0,1,5,23,46.0,268.80476186258306,0.0,247.0,42.379455,-83.115635,25888.0
1.0,1999-00,0.0,4,4,50,41.0,213.78493866500511,0.0,177.0,42.379455,-83.115635,25889.0
2.0,1999-00,,0,0,33,20.0,0.0,0.0,621.0,42.379455,-83.115635,25890.0
2.0,1999-00,1.0,4,4,23,36.0,165.60193235587562,0.0,548.0,42.379455,-83.115635,25891.0
3.0,1999-00,1.0,2,4,19,30.0,100.71742649611338,0.0,583.0,42.379455,-83.115635,25892.0
3.0,1999-00,0.0,4,4,23,37.0,178.96647730790255,0.0,553.0,42.379455,-83.115635,25893.0
3.0,1999-00,0.0,0,4,34,20.0,0.0,0.0,528.0,42.379455,-83.115635,
3.0,1999-00,1.0,0,0,52,20.0,0.0,0.0,450.0,42.379455,-83.115635,25895.0
3.0,1999-00,1.0,2,4,54,35.0,159.53056133543816,0.0,415.0,42.379455,-83.115635,
3.0,1999-00,0.0,5,4,0,37.0,174.56272825175412,0.0,355.0,42.379455,-83.115635,25897.0
3.0,1999-00,,0,0,1,20.0,0.0,0.0,322.0,42.379455,-83.115635,
4.0,1999-00,,5,4,23,35.0,157.40711546813887,0.0,699.0,42.379455,-83.115635,25899.0
4.0,1999-00,0.0,1,4,23,38.0,188.67167248953936,0.0,646.0,42.379455,-83.115635,25900.0
4.0,1999-00,0.0,0,0,33,20.0,0.0,0.0,534.0,42.379455,-83.115635,25901.0
4.0,1999-00,1.0,5,4,46,34.0,147.0034013211939,0.0,454.0,42.379455,-83.115635,25902.0
4.0,1999-00,0.0,0,0,34,20.0,0.0,0.0,431.0,42.379455,-83.115635,25903.0
4.0,1999-00,1.0,5,4,23,32.0,125.92855117089212,0.0,394.0,42.379455,-83.115635,25904.0
4.0,1999-00,1.0,5,4,42,39.0,190.8743041899564,0.0,349.0,42.379455,-83.115635,25905.0
1.0,1999-00,,0,0,1,20.0,0.0,0.0,602.0,40.708999,-73.87243000000001,25906.0
1.0,1999-00,,0,0,34,20.0,0.0,0.0,576.0,40.708999,-73.87243000000001,25907.0
1.0,1999-00,0.0,5,4,23,35.0,150.76471735787518,0.0,435.0,40.708999,-73.87243000000001,25908.0
1.0,1999-00,0.0,1,4,23,39.0,192.0963300013824,0.0,300.0,40.708999,-73.87243000000001,25909.0
1.0,1999-00,0.0,5,4,12,37.0,179.0474797365213,0.0,270.0,40.708999,-73.87243000000001,25910.0
1.0,1999-00,0.0,5,4,54,34.0,149.0,0.0,235.0,40.708999,-73.87243000000001,25911.0
2.0,1999-00,0.0,0,1,23,25.0,51.24451190127583,0.0,353.0,40.708999,-73.87243000000001,25912.0
2.0,1999-00,,0,1,23,28.0,85.84287972802403,0.0,320.0,40.708999,-73.87243000000001,25913.0
2.0,1999-00,0.0,5,4,23,31.0,117.64777940955791,0.0,248.0,40.708999,-73.87243000000001,25914.0
2.0,1999-00,,0,0,1,20.0,0.0,0.0,109.0,40.708999,-73.87243000000001,25915.0
2.0,1999-00,0.0,4,5,23,44.0,246.0101623917191,0.0,34.0,40.708999,-73.87243000000001,25916.0
3.0,1999-00,0.0,2,4,23,36.0,167.90473489452285,0.0,691.0,40.708999,-73.87243000000001,25917.0
3.0,1999-00,0.0,2,4,23,40.0,201.1889659002203,0.0,654.0,40.708999,-73.87243000000001,25918.0
3.0,1999-00,1.0,0,0,33,20.0,0.0,0.0,487.0,40.708999,-73.87243000000001,25919.0
3.0,1999-00,0.0,1,5,38,46.0,262.0019083899963,0.0,221.0,40.708999,-73.87243000000001,25920.0
3.0,1999-00,1.0,0,0,33,20.0,0.0,0.0,87.0,40.708999,-73.87243000000001,25921.0
3.0,1999-00,0.0,0,0,34,20.0,2.3286893159166806,0.0,16.0,40.708999,-73.87243000000001,25922.0
3.0,1999-00,0.0,0,4,44,20.0,0.0,0.0,15.0,40.708999,-73.87243000000001,25923.0
3.0,2009-10,1.0,0,0,34,20.0,0.0,0.0,0.0,40.708999,-73.87243000000001,25924.0
4.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,549.0,40.708999,-73.87243000000001,25925.0
4.0,1999-00,0.0,4,5,34,44.0,249.00200802403182,0.0,509.0,40.708999,-73.87243000000001,25926.0
4.0,1999-00,0.0,0,4,22,40.0,200.82330542046157,0.0,305.0,40.708999,-73.87243000000001,25927.0
4.0,1999-00,,1,5,23,48.0,285.16135783096564,0.0,237.0,40.708999,-73.87243000000001,
1.0,1999-00,0.0,0,0,34,20.0,0.0,0.0,568.0,25.79071,-80.207819,25929.0
1.0,1999-00,0.0,2,4,23,33.0,139.51702405083043,0.0,474.0,25.79071,-80.207819,25930.0
1.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,443.0,25.79071,-80.207819,25931.0
1.0,1999-00,,0,0,34,19.770151599444688,0.0,0.0,31.0,25.79071,-80.207819,25932.0
1.0,1999-00,0.0,0,1,23,26.0,63.19810123729985,0.0,189.0,25.79071,-80.207819,
1.0,1999-00,,0,0,34,20.0,0.0,0.0,153.0,25.79071,-80.207819,25934.0
1.0,1999-00,0.0,1,4,9,42.0,227.26636354727023,0.0,94.0,25.79071,-80.207819,25935.0
1.0,1999-00,0.0,0,1,13,30.0,101.51354589413178,0.0,22.0,25.79071,-80.207819,25936.0
1.0,1999-00,0.0,5,4,35,34.0,143.50261321662404,0.0,0.0,25.79071,-80.207819,25937.0
2.0,1999-00,,0,1,33,33.0,134.23859355639868,0.0,661.0,25.79071,-80.207819,25938.0
2.0,1999-00,,1,4,23,41.0,213.2158530691374,0.0,534.0,25.79071,-80.207819,25939.0
2.0,1999-00,0.0,0,0,34,20.0,2.3286893159166806,0.0,503.0,25.79071,-80.207819,25940.0
2.0,1999-00,1.0,4,4,55,38.0,182.43903091169938,0.0,209.0,25.79071,-80.207819,25941.0
2.0,1999-00,0.0,1,4,45,41.0,219.73848092675985,0.0,49.0,25.79071,-80.207819,25942.0
3.0,1999-00,1.0,0,4,23,39.0,196.06376513777352,0.0,680.0,25.79071,-80.207819,25943.0
3.0,1999-00,0.0,5,4,23,31.0,116.10770861575041,0.0,600.0,25.79071,-80.207819,25944.0
3.0,1999-00,0.0,0,4,23,34.0,144.16848608660632,0.0,475.0,25.79071,-80.207819,25945.0
3.0,1999-00,,0,0,34,20.0,0.0,0.0,430.0,25.79071,-80.207819,25946.0
3.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,394.0,25.79071,-80.207819,25947.0
3.0,1999-00,1.0,2,4,23,36.0,160.44936896105264,0.0,182.0,25.79071,-80.207819,25948.0
4.0,1999-00,1.0,0,4,34,20.0,0.0,0.0,699.0,25.79071,-80.207819,25949.0
4.0,1999-00,0.0,0,4,15,39.0,192.06509313251067,0.0,590.0,25.79071,-80.207819,25950.0
4.0,1999-00,,0,0,34,20.0,0.0,0.0,148.0,25.79071,-80.207819,25951.0
4.0,1999-00,0.0,0,1,23,27.0,73.24858770126148,0.0,123.0,25.79071,-80.207819,25952.0
4.0,1999-00,1.0,1,4,30,37.0,178.44046626256053,0.0,78.0,25.79071,-80.207819,25953.0
1.0,1999-00,1.0,0,0,34,20.0,2.3286893159166806,0.0,544.0,42.982923,-71.44609399999999,25954.0
1.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,435.0,42.982923,-71.44609399999999,25955.0
1.0,1999-00,0.0,4,5,7,45.0,259.0772085691831,0.0,170.0,42.982923,-71.44609399999999,25956.0
1.0,1999-00,0.0,2,4,23,36.0,167.29913329123977,0.0,100.0,42.982923,-71.44609399999999,25957.0
1.0,1999-00,1.0,0,0,4,20.0,0.0,0.0,96.0,42.982923,-71.44609399999999,25958.0
1.0,1999-00,,0,0,34,20.0,0.0,0.0,73.0,42.982923,-71.44609399999999,25959.0
1.0,1999-00,1.0,4,5,23,45.0,255.61404069214808,0.0,51.0,42.982923,-71.44609399999999,25960.0
1.0,1999-00,,4,5,23,44.0,245.70917768776974,0.0,26.0,42.982923,-71.44609399999999,25961.0
2.0,1999-00,0.0,0,4,23,31.0,119.0,0.0,688.0,42.982923,-71.44609399999999,25962.0
2.0,1999-00,0.0,2,4,23,32.0,122.29881438509531,0.0,624.0,42.982923,-71.44609399999999,25963.0
3.0,1999-00,,0,0,44,20.0,0.0,0.0,521.0,42.982923,-71.44609399999999,25964.0
3.0,1999-00,0.0,0,0,34,20.0,0.0,0.0,407.0,42.982923,-71.44609399999999,25965.0
3.0,1999-00,0.0,4,4,29,38.0,180.40509970618905,0.0,304.0,42.982923,-71.44609399999999,25966.0
3.0,1999-00,0.0,1,5,23,47.0,275.87686880224663,0.0,250.0,42.982923,-71.44609399999999,25967.0
3.0,2009-10,1.0,0,0,26,20.0,0.0,0.0,179.0,42.982923,-71.44609399999999,
4.0,1999-00,,0,4,32,36.0,164.02743672934722,0.0,699.0,42.982923,-71.44609399999999,25969.0
1.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,708.0,42.982923,-71.44609399999999,25970.0
1.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,563.0,42.982923,-71.44609399999999,25971.0
2.0,1999-00,1.0,1,4,16,37.0,174.56272825175412,0.0,677.0,42.982923,-71.44609399999999,
2.0,1999-00,0.0,5,4,51,35.0,154.23683088030563,0.0,627.0,42.982923,-71.44609399999999,25973.0
2.0,1999-00,1.0,0,4,34,20.0,0.0,0.0,507.0,42.982923,-71.44609399999999,25974.0
2.0,1999-00,1.0,4,4,53,38.0,183.504768330417,0.0,454.0,42.982923,-71.44609399999999,25975.0
2.0,1999-00,1.0,0,1,23,30.0,103.58088626768937,0.0,277.0,42.982923,-71.44609399999999,25976.0
2.0,1999-00,0.0,2,4,44,32.0,122.0245876862528,0.0,242.0,42.982923,-71.44609399999999,25977.0
2.0,1999-00,,1,5,23,44.0,249.1043957861844,0.0,209.0,42.982923,-71.44609399999999,25978.0
2.0,1999-00,0.0,1,4,47,40.0,206.51876428063386,0.0,121.0,42.982923,-71.44609399999999,25979.0
3.0,1999-00,,5,4,23,35.0,159.8405455446145,0.0,572.0,42.982923,-71.44609399999999,25980.0
3.0,1999-00,1.0,0,0,33,20.0,0.0,0.0,558.0,42.982923,-71.44609399999999,25981.0
3.0,1999-00,1.0,0,0,34,20.0,2.3286893159166806,0.0,444.0,42.982923,-71.44609399999999,25982.0
3.0,1999-00,0.0,1,5,23,45.0,255.36248745655655,0.0,16.0,42.982923,-71.44609399999999,25983.0
4.0,1999-00,0.0,0,0,33,20.0,0.0,0.0,438.0,42.982923,-71.44609399999999,
1.0,1999-00,1.0,4,4,23,36.0,162.79127740760558,0.0,610.0,38.567296,-121.45663799999998,25985.0
1.0,1999-00,,0,1,30,24.0,40.79215610874228,0.0,578.0,38.567296,-121.45663799999998,25986.0
1.0,1999-00,0.0,1,4,17,39.0,195.13328778042973,0.0,424.0,38.567296,-121.45663799999998,25987.0
1.0,1999-00,1.0,0,4,23,34.0,147.2175261305528,0.0,384.0,38.567296,-121.45663799999998,25988.0
1.0,1999-00,0.0,5,4,23,35.0,154.02921800749363,0.0,117.0,38.567296,-121.45663799999998,25989.0
1.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,85.0,38.567296,-121.45663799999998,25990.0
1.0,1999-00,0.0,0,5,6,44.0,242.66849816158668,0.0,36.0,38.567296,-121.45663799999998,25991.0
1.0,1999-00,,5,1,23,31.0,118.84864324004712,0.0,1.0,38.567296,-121.45663799999998,25992.0
1.0,1999-00,0.0,5,1,23,29.0,91.02197536858887,0.0,0.0,38.567296,-121.45663799999998,25993.0
2.0,1999-00,0.0,2,4,23,40.0,207.850908104824,0.0,641.0,38.567296,-121.45663799999998,25994.0
2.0,1999-00,1.0,0,0,45,20.0,0.0,0.0,323.0,38.567296,-121.45663799999998,25995.0
2.0,1999-00,1.0,2,4,52,36.0,162.02777539668932,0.0,274.0,38.567296,-121.45663799999998,25996.0
2.0,1999-00,1.0,0,0,34,20.0,2.3286893159166806,0.0,146.0,38.567296,-121.45663799999998,25997.0
3.0,1999-00,,0,1,23,27.0,79.30952023559341,0.0,669.0,38.567296,-121.45663799999998,25998.0
3.0,1999-00,0.0,0,0,34,20.0,0.0,0.0,42.0,38.567296,-121.45663799999998,25999.0
3.0,1999-00,,0,0,44,20.0,0.0,0.0,41.0,38.567296,-121.45663799999998,26000.0
4.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,97.0,38.567296,-121.45663799999998,26001.0
4.0,1999-00,,5,4,31,32.0,123.90565797650775,0.0,27.0,38.567296,-121.45663799999998,26002.0
4.0,1999-00,0.0,0,0,45,20.0,0.0,0.0,0.0,38.567296,-121.45663799999998,
1.0,1999-00,1.0,2,4,23,32.0,120.3411816461846,0.0,637.0,49.250068,-123.114646,26004.0
1.0,1999-00,1.0,0,0,1,20.0,3.1622776601683795,0.0,615.0,49.250068,-123.114646,26005.0
1.0,1999-00,,2,4,12,33.0,139.03237033151672,0.0,311.0,49.250068,-123.114646,
1.0,1999-00,1.0,0,0,39,23.0,35.11409973215888,0.0,257.0,49.250068,-123.114646,26007.0
1.0,1999-00,0.0,0,4,23,37.0,174.52220489095365,0.0,210.0,49.250068,-123.114646,26008.0
1.0,1999-00,,0,1,20,24.0,44.01136216933078,0.0,180.0,49.250068,-123.114646,26009.0
1.0,1999-00,0.0,5,4,34,34.0,149.03019828209315,0.0,44.0,49.250068,-123.114646,26010.0
1.0,1999-00,1.0,0,1,30,33.0,134.00373129133382,0.0,38.0,49.250068,-123.114646,26011.0
2.0,1999-00,1.0,0,1,42,30.23265953999936,108.4665847162157,0.0,373.0,49.250068,-123.114646,26012.0
2.0,1999-00,1.0,0,0,52,20.0,3.1622776601683795,0.0,166.0,49.250068,-123.114646,26013.0
3.0,1999-00,0.0,0,0,23,23.0,33.955853692699286,0.0,608.0,49.250068,-123.114646,26014.0
3.0,1999-00,0.0,0,1,13,26.0,69.42621983083913,0.0,575.0,49.250068,-123.114646,26015.0
3.0,1999-00,,0,0,34,20.0,1.4142135623730951,0.0,493.0,49.250068,-123.114646,26016.0
3.0,1999-00,1.0,0,0,1,20.0,5.0990195135927845,0.0,373.0,49.250068,-123.114646,26017.0
3.0,1999-00,1.0,0,0,1,20.0,5.0990195135927845,0.0,200.0,49.250068,-123.114646,26018.0
3.0,1999-00,0.0,1,4,6,37.0,178.10109488714542,0.0,87.0,49.250068,-123.114646,26019.0
4.0,1999-00,1.0,0,0,34,21.0,17.88854381999832,0.0,539.0,49.250068,-123.114646,26020.0
4.0,1999-00,1.0,5,1,18,28.0,81.05553651663776,0.0,368.0,49.250068,-123.114646,26021.0
4.0,1999-00,1.0,0,0,33,20.0,3.1622776601683795,0.0,219.0,49.250068,-123.114646,26022.0
4.0,1999-00,,0,0,4,20.0,3.1622776601683795,0.0,123.0,49.250068,-123.114646,26023.0
1.0,1999-00,0.0,0,4,23,35.0,159.21369287847074,0.0,670.0,42.982923,-71.44609399999999,26024.0
2.0,1999-00,1.0,4,4,30,39.0,197.4259354796122,0.0,383.0,42.982923,-71.44609399999999,26025.0
2.0,1999-00,0.0,2,4,23,30.0,102.88342918079664,0.0,269.0,42.982923,-71.44609399999999,26026.0
2.0,1999-00,1.0,5,4,0,33.0,136.93794214898952,0.0,140.0,42.982923,-71.44609399999999,26027.0
2.0,1999-00,0.0,1,4,23,39.0,190.9607289470796,0.0,106.0,42.982923,-71.44609399999999,26028.0
2.0,1999-00,1.0,5,4,30,33.0,139.94641831786907,0.0,9.0,42.982923,-71.44609399999999,26029.0
3.0,1999-00,0.0,1,5,23,44.0,245.48262663709892,0.0,637.0,42.982923,-71.44609399999999,26030.0
3.0,1999-00,0.0,4,4,23,37.0,171.2337583538947,0.0,502.0,42.982923,-71.44609399999999,26031.0
3.0,1999-00,0.0,0,5,31,45.0,259.61509971494337,0.0,289.0,42.982923,-71.44609399999999,26032.0
3.0,1999-00,0.0,0,1,24,28.0,83.35466393669883,0.0,3.0,42.982923,-71.44609399999999,26033.0
3.0,1999-00,0.0,0,0,33,20.0,0.0,0.0,0.0,42.982923,-71.44609399999999,26034.0
4.0,1999-00,1.0,2,4,39,32.0,121.2023102090055,0.0,630.0,42.982923,-71.44609399999999,26035.0
1.0,1999-00,1.0,0,1,23,31.0,113.77424392145849,0.0,639.0,42.982923,-71.44609399999999,26036.0
1.0,1999-00,1.0,2,4,23,38.0,189.15602025841,0.0,527.0,42.982923,-71.44609399999999,26037.0
1.0,1999-00,,0,0,34,20.0,2.3286893159166806,0.0,507.0,42.982923,-71.44609399999999,26038.0
1.0,1999-00,1.0,0,0,33,19.770151599444688,0.0,0.0,393.0,42.982923,-71.44609399999999,26039.0
1.0,1999-00,0.0,2,4,19,29.0,93.51141581136,0.0,320.0,42.982923,-71.44609399999999,26040.0
1.0,1999-00,,0,1,23,27.0,78.587530817554,0.0,271.0,42.982923,-71.44609399999999,26041.0
1.0,1999-00,0.0,2,4,47,30.0,101.07917688624102,0.0,0.0,42.982923,-71.44609399999999,26042.0
2.0,1999-00,,2,1,23,33.0,134.6291201783626,0.0,673.0,42.982923,-71.44609399999999,26043.0
2.0,1999-00,1.0,0,0,4,20.0,0.0,0.0,244.0,42.982923,-71.44609399999999,26044.0
3.0,1999-00,0.0,1,4,23,41.0,213.283848427395,0.0,516.0,42.982923,-71.44609399999999,26045.0
3.0,1999-00,0.0,1,4,32,40.0,209.99523804124703,0.0,409.0,42.982923,-71.44609399999999,
1.0,1999-00,0.0,0,0,33,23.0,33.24154027718932,0.0,647.0,37.754129999999996,-122.437947,26047.0
1.0,1999-00,0.0,0,1,23,33.0,130.91982279242512,0.0,630.0,37.754129999999996,-122.437947,26048.0
1.0,1999-00,0.0,4,4,23,42.0,220.80081521588642,0.0,482.0,37.754129999999996,-122.437947,26049.0
1.0,1999-00,,5,4,3,32.0,123.32882874656677,0.0,434.0,37.754129999999996,-122.437947,26050.0
1.0,1999-00,,0,0,1,20.0,0.0,0.0,388.0,37.754129999999996,-122.437947,26051.0
1.0,1999-00,0.0,0,0,34,23.0,32.64965543462902,0.0,220.0,37.754129999999996,-122.437947,26052.0
1.0,1999-00,,0,1,23,26.0,60.827625302982206,0.0,163.0,37.754129999999996,-122.437947,26053.0
1.0,1999-00,1.0,0,0,26,20.0,0.0,0.0,48.0,37.754129999999996,-122.437947,
1.0,1999-00,0.0,0,1,23,31.0,113.63538181394031,0.0,5.0,37.754129999999996,-122.437947,26055.0
2.0,1999-00,0.0,4,4,51,36.0,160.5615146914104,0.0,501.0,37.754129999999996,-122.437947,26056.0
2.0,1999-00,,4,4,23,38.0,188.06381895516213,0.0,467.0,37.754129999999996,-122.437947,26057.0
3.0,1999-00,1.0,1,4,23,39.0,195.420060382756,0.0,388.0,37.754129999999996,-122.437947,26058.0
3.0,1999-00,0.0,2,4,14,35.0,159.29846201391902,0.0,333.0,37.754129999999996,-122.437947,26059.0
3.0,1999-00,,0,5,23,49.0,296.1396969123452,0.0,0.0,37.754129999999996,-122.437947,26060.0
1.0,1999-00,1.0,5,4,23,32.0,122.8087944733601,0.0,631.0,42.982923,-71.44609399999999,
1.0,1999-00,,0,4,30,31.0,115.00434774390057,0.0,411.0,42.982923,-71.44609399999999,26062.0
1.0,1999-00,0.0,5,1,23,26.284543336016466,91.2414379544733,0.0,300.0,42.982923,-71.44609399999999,26063.0
1.0,1999-00,,0,0,33,20.0,2.3286893159166806,0.0,296.0,42.982923,-71.44609399999999,26064.0
1.0,1999-00,1.0,0,4,23,40.0,204.9569704169019,0.0,245.0,42.982923,-71.44609399999999,26065.0
1.0,1999-00,0.0,1,4,42,37.0,174.59095051004218,0.0,172.0,42.982923,-71.44609399999999,26066.0
1.0,1999-00,,0,0,1,20.0,0.0,0.0,147.0,42.982923,-71.44609399999999,
1.0,1999-00,,2,4,30,32.0,128.39003076563228,0.0,41.0,42.982923,-71.44609399999999,26068.0
2.0,1999-00,0.0,5,4,45,33.0,137.61177275218859,0.0,698.0,42.982923,-71.44609399999999,26069.0
2.0,1999-00,0.0,0,0,45,20.0,0.0,0.0,579.0,42.982923,-71.44609399999999,26070.0
2.0,1999-00,0.0,5,4,22,33.0,139.51702405083043,0.0,551.0,42.982923,-71.44609399999999,
2.0,1999-00,,4,4,52,37.0,177.55280904564705,0.0,467.0,42.982923,-71.44609399999999,26072.0
2.0,1999-00,1.0,0,1,32,27.0,72.99315036357865,0.0,389.0,42.982923,-71.44609399999999,26073.0
2.0,1999-00,,5,4,23,30.0,100.04498987955368,0.0,346.0,42.982923,-71.44609399999999,26074.0
2.0,1999-00,,1,4,23,45.0,258.8223328849348,0.0,122.0,42.982923,-71.44609399999999,
2.0,1999-00,1.0,5,4,23,33.0,132.01893803541978,0.0,10.0,42.982923,-71.44609399999999,26076.0
2.0,1999-00,0.0,0,5,40,53.0,335.574134879314,0.0,0.0,42.982923,-71.44609399999999,26077.0
4.0,1999-00,0.0,0,1,23,25.0,56.75385449465085,0.0,519.0,42.982923,-71.44609399999999,26078.0
3.0,1999-00,1.0,5,1,23,33.0,138.95682782792647,0.0,477.0,42.982923,-71.44609399999999,26079.0
3.0,1999-00,0.0,2,4,5,29.0,95.71311299921238,0.0,284.0,42.982923,-71.44609399999999,26080.0
3.0,1999-00,,0,0,34,20.0,0.0,0.0,265.0,42.982923,-71.44609399999999,26081.0
3.0,1999-00,0.0,2,2,27,44.0,242.90944814889355,0.0,139.0,42.982923,-71.44609399999999,26082.0
3.0,1999-00,1.0,0,1,45,34.0,143.7810835958611,0.0,117.0,42.982923,-71.44609399999999,26083.0
3.0,1999-00,1.0,5,1,23,33.0,135.66502865514016,0.0,84.0,42.982923,-71.44609399999999,26084.0
3.0,1999-00,0.0,0,0,34,20.0,0.0,0.0,5.0,42.982923,-71.44609399999999,26085.0
4.0,1999-00,0.0,4,4,23,38.0,184.69414230680331,0.0,686.0,42.982923,-71.44609399999999,26086.0
4.0,1999-00,0.0,0,4,30,41.0,210.64187617850345,0.0,580.0,42.982923,-71.44609399999999,
4.0,1999-00,0.0,2,4,23,35.0,158.02847844613325,0.0,546.0,42.982923,-71.44609399999999,26088.0
4.0,1999-00,0.0,2,4,23,37.0,170.5813588877753,0.0,452.0,42.982923,-71.44609399999999,26089.0
4.0,1999-00,0.0,4,4,23,37.0,177.59786034747154,0.0,427.0,42.982923,-71.44609399999999,26090.0
