,power_of_shot,game_season,is_goal,area_of_shot,shot_basics,combined_shot,distance_of_shot,location,knockout_match,remaining_total,latitude,longitude,shot_id_number
28081,3.0,11.0,0.0,2.0,4.0,48.0,33.0,134.03707203155702,1.0,485.0,42.982923,-71.44609399999999,28082.0
28082,3.0,11.0,0.0,4.0,5.0,18.0,45.0,255.6657974778793,1.0,421.0,42.982923,-71.44609399999999,28083.0
28083,3.0,11.0,0.0,4.0,4.0,23.0,40.201652955056154,223.77220560203628,1.0,131.0,42.982923,-71.44609399999999,28084.0
28084,3.0,11.0,1.0,0.0,0.0,1.0,20.0,0.0,1.0,60.0,42.982923,-71.44609399999999,28085.0
28085,4.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,401.0,42.982923,-71.44609399999999,28086.0
28086,4.0,11.0,0.0,4.0,5.0,53.0,45.0,259.8865136939584,1.0,369.0,42.982923,-71.44609399999999,28087.0
28087,4.0,11.0,1.0,4.0,5.0,23.0,45.0,251.3105648396024,1.0,321.0,42.982923,-71.44609399999999,28088.0
28090,4.0,11.0,1.0,4.0,5.0,23.0,47.0,279.2131802046601,1.0,168.0,42.982923,-71.44609399999999,28091.0
28091,4.0,13.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,142.0,42.982923,-71.44609399999999,28092.0
28093,1.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,335.0,39.739968,-104.95401299999999,28094.0
28096,1.0,11.0,0.0,0.0,1.0,1.0,26.0,63.0317380372777,0.0,141.0,39.739968,-104.95401299999999,28097.0
28099,2.0,11.0,0.0,4.0,5.0,15.0,46.0,261.3235542388018,1.0,81.0,39.739968,-104.95401299999999,28100.0
28100,3.0,11.0,1.0,0.0,4.0,23.0,36.0,165.9397481015323,1.0,701.0,39.739968,-104.95401299999999,28101.0
28101,3.0,11.0,1.0,4.0,4.0,23.0,43.0,231.5361742795281,1.0,666.0,39.739968,-104.95401299999999,28102.0
28102,3.0,11.0,0.0,5.0,4.0,23.0,36.0,164.43131419670482,1.0,629.0,39.739968,-104.95401299999999,28103.0
28103,3.0,11.0,1.0,4.0,4.0,54.0,42.0,225.85393509965684,1.0,560.0,39.739968,-104.95401299999999,28104.0
28104,3.0,11.0,1.0,1.0,4.0,15.0,43.0,233.20591759215716,1.0,486.0,39.739968,-104.95401299999999,28105.0
28105,3.0,11.0,0.0,0.0,5.0,23.0,44.741986589636475,286.7647119155354,1.0,389.0,39.739968,-104.95401299999999,28106.0
28106,3.0,11.0,0.0,0.0,5.0,30.0,45.0,254.4484230644788,1.0,281.0,39.739968,-104.95401299999999,28107.0
28107,3.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,153.0,39.739968,-104.95401299999999,28108.0
28108,3.0,11.0,0.0,1.0,5.0,16.0,46.0,261.84155514356394,1.0,43.0,39.739968,-104.95401299999999,28109.0
28111,1.0,11.0,0.0,1.0,4.0,18.0,37.0,173.40415219942108,1.0,700.0,39.739968,-104.95401299999999,28112.0
28112,1.0,11.0,1.0,0.0,0.0,17.0,20.0,2.3286893159166806,1.0,424.0,39.739968,-104.95401299999999,28113.0
28113,1.0,11.0,1.0,1.0,5.0,23.0,45.0,259.8249410660955,1.0,279.0,39.739968,-104.95401299999999,28114.0
28115,1.0,11.0,1.0,5.0,4.0,0.0,31.0,115.43396380615197,1.0,188.0,39.739968,-104.95401299999999,28116.0
28116,2.0,11.0,1.0,4.0,5.0,23.0,46.0,269.1505155113028,1.0,413.0,39.739968,-104.95401299999999,28117.0
28117,2.0,11.0,1.0,0.0,0.0,2.0,20.0,0.0,1.0,388.0,39.739968,-104.95401299999999,28118.0
28118,2.0,11.0,1.0,0.0,0.0,1.0,20.0,0.0,1.0,336.0,39.739968,-104.95401299999999,28119.0
28119,2.0,11.0,0.0,0.0,1.0,23.0,29.0,96.69022701390249,1.0,137.0,39.739968,-104.95401299999999,28120.0
28120,2.0,11.0,0.0,0.0,4.0,44.0,20.0,0.0,1.0,135.0,39.739968,-104.95401299999999,28121.0
28121,2.0,11.0,0.0,1.0,5.0,17.0,46.0,263.68541863364385,1.0,43.0,39.739968,-104.95401299999999,28122.0
28123,3.0,11.0,1.0,5.0,4.0,1.0,29.0,97.74456506629922,1.0,616.0,39.739968,-104.95401299999999,28124.0
28126,3.0,11.0,0.0,1.0,5.0,4.0,56.0,368.9783191462609,1.0,216.0,39.739968,-104.95401299999999,28127.0
28127,3.0,11.0,0.0,4.0,5.0,23.0,45.0,256.7508519946915,1.0,120.0,39.739968,-104.95401299999999,28128.0
28129,4.0,11.0,1.0,0.0,4.0,23.0,37.0,176.02556632489498,1.0,331.0,39.739968,-104.95401299999999,28130.0
28131,4.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,240.0,39.739968,-104.95401299999999,28132.0
28132,4.0,11.0,1.0,4.0,4.0,23.0,41.0,214.11445537375562,1.0,190.0,39.739968,-104.95401299999999,28133.0
28133,4.0,11.0,0.0,0.0,4.0,30.0,41.0,215.87033144922904,1.0,92.0,39.739968,-104.95401299999999,28134.0
28134,4.0,11.0,1.0,5.0,4.0,0.0,30.0,104.23531071570707,1.0,40.0,39.739968,-104.95401299999999,28135.0
28135,1.0,11.0,1.0,2.0,1.0,23.0,29.0,92.0869154657707,1.0,621.0,42.982923,-71.44609399999999,28136.0
28136,1.0,11.0,1.0,0.0,0.0,1.0,20.0,0.0,1.0,524.0,42.982923,-71.44609399999999,28137.0
28137,1.0,11.0,1.0,0.0,4.0,7.0,23.0,34.713109915419565,1.0,324.0,42.982923,-71.44609399999999,28138.0
28139,1.0,11.0,1.0,4.0,5.0,37.0,45.0,255.61404069214808,1.0,33.0,42.982923,-71.44609399999999,28140.0
28140,1.0,11.0,0.0,0.0,0.0,34.0,20.0,0.0,1.0,0.0,42.982923,-71.44609399999999,28141.0
28141,2.0,11.0,1.0,0.0,0.0,34.0,20.0,2.3286893159166806,1.0,457.0,42.982923,-71.44609399999999,28142.0
28142,2.0,12.0,1.0,0.0,0.0,19.0,20.0,0.0,1.0,401.0,42.982923,-71.44609399999999,28143.0
28143,3.0,11.0,0.0,0.0,1.0,14.0,26.0,62.80127387243032,1.0,402.0,42.982923,-71.44609399999999,28144.0
28147,4.0,11.0,0.0,0.0,1.0,23.0,33.0,130.728726758888,1.0,416.0,42.982923,-71.44609399999999,28148.0
28148,4.0,11.0,0.0,0.0,1.0,1.0,30.0,102.10778618695049,1.0,290.0,42.982923,-71.44609399999999,28149.0
28149,4.0,11.0,0.0,4.0,4.0,50.0,39.0,197.91412279066898,1.0,165.0,42.982923,-71.44609399999999,28150.0
28150,4.0,11.0,0.0,0.0,0.0,33.0,20.0,2.3286893159166806,1.0,119.0,42.982923,-71.44609399999999,28151.0
28151,1.0,11.0,1.0,0.0,0.0,2.0,20.0,0.0,1.0,617.0,42.982923,-71.44609399999999,28152.0
28153,1.0,11.0,0.0,0.0,0.0,33.0,20.0,0.0,1.0,485.0,42.982923,-71.44609399999999,28154.0
28155,1.0,11.0,0.0,1.0,5.0,48.0,44.0,247.55201473629745,1.0,72.0,42.982923,-71.44609399999999,28156.0
28156,2.0,11.0,0.0,0.0,0.0,41.0,20.0,0.0,1.0,101.0,42.982923,-71.44609399999999,28157.0
28157,2.0,11.0,1.0,2.0,4.0,55.0,28.0,82.05485969764375,1.0,73.0,42.982923,-71.44609399999999,28158.0
28158,3.0,12.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,635.0,42.982923,-71.44609399999999,28159.0
28160,3.0,11.0,0.0,1.0,4.0,30.0,39.0,190.0657780874821,1.0,486.0,42.982923,-71.44609399999999,28161.0
28161,3.0,11.0,1.0,0.0,0.0,7.0,23.0,34.058772731852805,1.0,440.0,42.982923,-71.44609399999999,28162.0
28162,3.0,11.0,1.0,5.0,4.0,7.0,28.0,89.4986033410578,1.0,346.0,42.982923,-71.44609399999999,28163.0
28163,3.0,12.0,1.0,2.0,4.0,55.0,32.0,120.26637102698326,1.0,278.0,42.982923,-71.44609399999999,28164.0
28164,3.0,11.0,1.0,0.0,1.0,7.0,27.0,73.24858770126148,1.0,192.0,42.982923,-71.44609399999999,28165.0
28167,4.0,11.0,0.0,5.0,4.0,47.0,28.0,84.40379138403677,0.0,188.0,42.982923,-71.44609399999999,28168.0
28169,1.0,12.0,0.0,0.0,1.0,38.0,26.0,69.40461079784254,1.0,595.0,40.774891,-111.93078999999999,28170.0
28170,4.0,11.0,0.0,2.0,4.0,23.0,33.0,134.03707203155702,1.0,524.0,40.774891,-111.93078999999999,28171.0
28171,1.0,11.0,0.0,4.0,4.0,30.0,45.0,255.43100829773977,1.0,50.0,40.774891,-111.93078999999999,28172.0
28172,2.0,11.0,1.0,1.0,4.0,44.0,36.0,167.60966559241146,1.0,484.0,40.774891,-111.93078999999999,28173.0
28173,2.0,12.0,0.0,0.0,5.0,7.0,45.0,255.61404069214808,1.0,192.0,40.774891,-111.93078999999999,28174.0
28174,3.0,11.0,0.0,1.0,5.0,14.0,45.0,253.53895164254348,1.0,642.0,40.774891,-111.93078999999999,28175.0
28176,3.0,12.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,472.0,40.774891,-111.93078999999999,28177.0
28177,3.0,11.0,1.0,0.0,1.0,39.0,26.0,61.98386886924694,1.0,431.0,40.774891,-111.93078999999999,28178.0
28178,3.0,12.0,1.0,0.0,0.0,26.0,20.0,0.0,1.0,364.0,40.774891,-111.93078999999999,28179.0
28179,3.0,11.0,1.0,1.0,4.0,23.0,41.0,215.08838447195114,1.0,321.0,40.774891,-111.93078999999999,28180.0
28181,3.0,11.0,0.0,1.0,5.0,26.0,45.0,250.8625121455974,1.0,85.0,40.774891,-111.93078999999999,28182.0
28182,4.0,12.0,1.0,4.0,4.0,23.0,40.0,209.6091601051824,1.0,528.0,40.774891,-111.93078999999999,28183.0
28185,4.0,11.0,1.0,0.0,0.0,52.0,20.0,0.0,1.0,296.0,40.774891,-111.93078999999999,28186.0
28187,4.0,11.0,0.0,1.0,5.0,23.0,44.0,249.1043957861844,1.0,135.0,40.774891,-111.93078999999999,28188.0
28189,1.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,0.0,700.0,40.774891,-111.93078999999999,28190.0
28190,1.0,12.0,0.0,5.0,4.0,48.0,34.0,148.94629904767692,1.0,668.0,40.774891,-111.93078999999999,28191.0
28191,1.0,12.0,0.0,0.0,0.0,34.0,20.0,2.3286893159166806,1.0,507.0,40.774891,-111.93078999999999,28192.0
28193,1.0,11.0,1.0,0.0,0.0,33.0,20.0,0.0,1.0,481.0,40.774891,-111.93078999999999,28194.0
28195,1.0,11.0,0.0,0.0,0.0,33.0,20.0,2.3286893159166806,1.0,265.0,40.774891,-111.93078999999999,28196.0
28196,1.0,11.0,1.0,0.0,1.0,23.0,27.0,71.02816342831905,1.0,179.0,40.774891,-111.93078999999999,28197.0
28197,4.0,12.0,0.0,1.0,4.0,23.0,46.0,260.5091169229975,1.0,97.0,40.774891,-111.93078999999999,28198.0
28198,2.0,11.0,0.0,4.0,4.0,23.0,37.0,178.19652072922187,1.0,338.0,40.774891,-111.93078999999999,28199.0
28199,2.0,11.0,1.0,0.0,1.0,39.0,24.0,43.289721643826724,1.0,258.0,40.774891,-111.93078999999999,28200.0
28200,2.0,11.0,1.0,4.0,5.0,23.0,44.0,244.62420158275432,1.0,116.0,40.774891,-111.93078999999999,28201.0
28201,4.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,9.0,40.774891,-111.93078999999999,28202.0
28203,3.0,11.0,0.0,4.0,5.0,23.0,44.0,242.800329489068,1.0,642.0,40.774891,-111.93078999999999,28204.0
28204,3.0,11.0,1.0,0.0,1.0,7.0,24.0,41.77319714841085,1.0,543.0,40.774891,-111.93078999999999,28205.0
28206,3.0,11.0,1.0,5.0,4.0,35.0,38.0,187.6725872363889,1.0,288.0,40.774891,-111.93078999999999,28207.0
28207,3.0,11.0,0.0,0.0,1.0,32.0,25.0,59.03388857258178,1.0,122.0,40.774891,-111.93078999999999,28208.0
28211,4.0,12.0,0.0,4.0,5.0,23.0,44.0,242.76943794472976,1.0,246.0,40.774891,-111.93078999999999,28212.0
28212,4.0,12.0,0.0,0.0,5.0,48.0,45.0,250.0079998720041,1.0,134.0,40.774891,-111.93078999999999,28213.0
28213,4.0,11.0,1.0,0.0,1.0,23.0,30.0,102.85912696499031,1.0,85.0,40.774891,-111.93078999999999,28214.0
28214,4.0,11.0,0.0,0.0,0.0,33.0,20.0,0.0,1.0,5.0,40.774891,-111.93078999999999,28215.0
28216,5.0,12.0,0.0,0.0,0.0,33.0,20.0,0.0,1.0,231.0,40.774891,-111.93078999999999,28217.0
28217,5.0,11.0,0.0,0.0,0.0,33.0,20.0,2.3286893159166806,1.0,125.0,40.774891,-111.93078999999999,28218.0
28218,5.0,11.0,0.0,4.0,5.0,31.0,43.0,238.0,1.0,119.0,40.774891,-111.93078999999999,28219.0
28219,5.0,11.0,1.0,0.0,0.0,34.0,19.770151599444688,0.0,1.0,81.0,40.774891,-111.93078999999999,28220.0
28220,5.0,11.0,0.0,0.0,0.0,34.0,20.0,0.0,1.0,30.0,40.774891,-111.93078999999999,28221.0
28221,4.0,11.0,0.0,0.0,5.0,45.0,44.0,247.34186867572586,1.0,6.0,40.774891,-111.93078999999999,28222.0
28224,1.0,11.0,0.0,5.0,4.0,7.0,35.0,154.20765220960988,1.0,643.0,42.982923,-71.44609399999999,28225.0
28225,1.0,11.0,1.0,2.0,1.0,23.0,32.0,127.4401820463232,1.0,462.0,42.982923,-71.44609399999999,28226.0
28226,1.0,12.0,0.0,0.0,4.0,52.0,39.0,192.02343606966312,1.0,373.0,42.982923,-71.44609399999999,28227.0
28227,1.0,11.0,0.0,4.0,4.0,23.0,42.0,224.54398232862977,0.0,155.0,42.982923,-71.44609399999999,28228.0
28228,2.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,32.0,42.982923,-71.44609399999999,28229.0
28229,3.0,11.0,1.0,0.0,0.0,34.0,20.0,2.3286893159166806,1.0,395.0,42.982923,-71.44609399999999,28230.0
28231,3.0,11.0,0.0,4.0,5.0,23.0,45.0,257.4975728040946,1.0,62.0,42.982923,-71.44609399999999,28232.0
28232,1.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,678.0,40.774891,-111.93078999999999,28233.0
28235,1.0,12.0,0.0,5.0,4.0,22.0,38.0,186.4537476158632,1.0,247.0,40.774891,-111.93078999999999,28236.0
28236,1.0,11.0,1.0,0.0,1.0,39.0,26.0,67.41661516273271,1.0,186.0,40.774891,-111.93078999999999,28237.0
28237,1.0,11.0,0.0,0.0,0.0,33.0,20.0,0.0,1.0,88.0,40.774891,-111.93078999999999,28238.0
28238,2.0,11.0,0.0,1.0,4.0,23.0,43.0,236.5776828020766,1.0,380.0,40.774891,-111.93078999999999,28239.0
28239,2.0,11.0,1.0,0.0,0.0,1.0,20.0,2.3286893159166806,1.0,350.0,40.774891,-111.93078999999999,28240.0
28240,2.0,11.0,0.0,0.0,1.0,23.0,27.0,73.76313442364011,1.0,45.0,40.774891,-111.93078999999999,28241.0
28241,3.0,11.0,0.0,2.0,4.0,23.0,36.0,168.01190434013898,1.0,679.0,40.774891,-111.93078999999999,28242.0
28242,3.0,11.0,0.0,0.0,4.0,13.0,35.0,151.32745950421557,1.0,586.0,40.774891,-111.93078999999999,28243.0
28243,3.0,11.0,1.0,5.0,4.0,30.0,34.0,145.8012345626744,1.0,560.0,40.774891,-111.93078999999999,28244.0
28244,3.0,11.0,1.0,4.0,4.0,16.0,37.0,177.00282483621552,0.0,100.0,40.774891,-111.93078999999999,28245.0
28245,3.0,12.0,0.0,5.0,4.0,7.0,35.0,155.8621185535472,1.0,34.0,40.774891,-111.93078999999999,28246.0
28246,3.0,11.0,1.0,0.0,1.0,39.0,26.0,69.3757882838098,1.0,4.0,40.774891,-111.93078999999999,28247.0
28248,4.0,11.0,1.0,1.0,4.0,23.0,42.0,224.1428116179504,1.0,261.0,40.774891,-111.93078999999999,28249.0
28250,4.0,11.0,0.0,0.0,0.0,33.0,20.0,0.0,1.0,42.0,40.774891,-111.93078999999999,28251.0
28251,1.0,11.0,0.0,2.0,4.0,50.0,34.0,142.1442928857856,1.0,702.0,42.982923,-71.44609399999999,28252.0
28252,2.0,11.0,0.0,4.0,4.0,56.0,38.0,189.4755920956576,1.0,336.0,42.982923,-71.44609399999999,28253.0
28253,2.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,89.0,42.982923,-71.44609399999999,28254.0
28255,3.0,11.0,0.0,4.0,4.0,23.0,41.0,213.6375435170513,1.0,587.0,42.982923,-71.44609399999999,28256.0
28256,3.0,11.0,1.0,0.0,4.0,25.0,35.0,150.0133327407934,1.0,472.0,42.982923,-71.44609399999999,28257.0
28257,3.0,11.0,0.0,4.0,4.0,23.0,37.0,178.61690849412886,1.0,391.0,42.982923,-71.44609399999999,28258.0
28258,3.0,12.0,1.0,1.0,4.0,23.0,39.0,195.616972678753,1.0,332.0,42.982923,-71.44609399999999,28259.0
28259,3.0,11.0,1.0,1.0,5.0,13.0,44.0,245.817005107458,1.0,272.0,42.982923,-71.44609399999999,28260.0
28260,3.0,11.0,0.0,1.0,5.0,33.0,44.0,247.13154391942768,1.0,203.0,42.982923,-71.44609399999999,28261.0
28261,3.0,12.0,0.0,0.0,0.0,34.0,20.0,0.0,1.0,167.0,42.982923,-71.44609399999999,28262.0
28262,3.0,11.0,1.0,5.0,4.0,48.0,30.0,103.64282986640926,1.0,57.0,42.982923,-71.44609399999999,28263.0
28263,4.0,12.0,0.0,4.0,5.0,18.0,46.0,262.6651861210389,1.0,699.0,42.982923,-71.44609399999999,28264.0
28264,4.0,11.0,1.0,0.0,4.0,34.0,20.0,0.0,1.0,668.0,42.982923,-71.44609399999999,28265.0
28266,4.0,11.0,1.0,0.0,1.0,23.0,22.82994165753143,42.44997055358225,1.0,506.0,42.982923,-71.44609399999999,28267.0
28267,4.0,12.0,1.0,0.0,1.0,23.0,27.0,71.84705978674423,1.0,478.0,42.982923,-71.44609399999999,28268.0
28268,4.0,11.0,0.0,2.0,4.0,23.0,31.0,119.40686747419514,1.0,439.0,42.982923,-71.44609399999999,28269.0
28269,4.0,11.0,0.0,2.0,4.0,33.0,33.0,136.56500283747664,1.0,330.0,42.982923,-71.44609399999999,28270.0
28270,4.0,11.0,1.0,5.0,4.0,23.0,35.0,155.72411502397438,1.0,137.0,42.982923,-71.44609399999999,28271.0
28271,4.0,11.0,1.0,0.0,1.0,9.0,28.0,88.45903006477066,1.0,23.0,42.982923,-71.44609399999999,28272.0
28272,1.0,11.0,1.0,0.0,1.0,23.0,25.0,58.00862004909271,1.0,599.0,42.982923,-71.44609399999999,28273.0
28273,1.0,11.0,1.0,0.0,4.0,48.0,39.0,194.02319448973103,1.0,474.0,42.982923,-71.44609399999999,28274.0
28274,4.0,11.0,0.0,4.0,5.0,23.0,45.0,255.61404069214808,1.0,400.0,42.982923,-71.44609399999999,28275.0
28275,1.0,11.0,1.0,0.0,0.0,1.0,20.0,0.0,1.0,149.0,42.982923,-71.44609399999999,28276.0
28277,1.0,12.0,1.0,0.0,4.0,9.0,40.69516748055402,212.235718011837,1.0,76.0,42.982923,-71.44609399999999,28278.0
28278,2.0,11.0,0.0,0.0,0.0,34.0,20.0,0.0,1.0,420.0,42.982923,-71.44609399999999,28279.0
28279,2.0,11.0,1.0,0.0,4.0,23.0,40.0,202.31164079212053,1.0,367.0,42.982923,-71.44609399999999,28280.0
28280,2.0,11.0,0.0,0.0,0.0,34.0,20.0,0.0,1.0,257.0,42.982923,-71.44609399999999,28281.0
28281,2.0,11.0,1.0,4.0,5.0,23.0,46.0,265.8364158650955,1.0,189.0,42.982923,-71.44609399999999,28282.0
28282,2.0,11.0,0.0,4.0,5.0,30.0,45.0,258.21309029559285,1.0,154.0,42.982923,-71.44609399999999,28283.0
28283,3.0,11.0,1.0,0.0,1.0,34.0,24.0,42.44997055358225,1.0,673.0,42.982923,-71.44609399999999,28284.0
28284,3.0,11.0,1.0,0.0,4.0,23.0,40.0,201.55644370746373,1.0,638.0,42.982923,-71.44609399999999,28285.0
28286,3.0,11.0,0.0,2.0,4.0,23.0,35.0,155.4155719353759,1.0,286.0,42.982923,-71.44609399999999,28287.0
28290,1.0,11.0,1.0,4.0,4.0,23.0,40.0,204.04411287758342,1.0,586.0,29.444994,-98.52412,28291.0
28291,1.0,12.0,1.0,4.0,4.0,23.0,40.0,201.2013916452865,1.0,552.0,29.444994,-98.52412,28292.0
28292,1.0,11.0,0.0,1.0,4.0,14.0,36.0,165.19382555047267,1.0,422.0,29.444994,-98.52412,28293.0
28293,1.0,13.0,1.0,0.0,0.0,1.0,20.0,6.0827625302982185,1.0,297.0,29.444994,-98.52412,28294.0
28294,1.0,11.0,0.0,5.0,6.0,23.0,20.461071935141693,227.10790386950438,1.0,253.0,29.444994,-98.52412,28295.0
28296,2.0,12.0,1.0,0.0,0.0,34.0,20.0,5.0,1.0,499.0,29.444994,-98.52412,28297.0
28297,2.0,12.0,1.0,5.0,4.0,44.0,38.0,180.6931099959265,1.0,433.0,29.444994,-98.52412,28298.0
28298,2.0,11.0,0.0,2.0,4.0,42.0,35.0,159.2890454488318,1.0,208.0,29.444994,-98.52412,28299.0
28300,3.0,11.0,0.0,4.0,5.0,23.0,43.0,239.72692798265282,1.0,412.0,29.444994,-98.52412,28301.0
28301,3.0,12.0,0.0,0.0,0.0,34.0,21.0,16.278820596099706,1.0,251.0,29.444994,-98.52412,28302.0
28302,3.0,12.0,1.0,0.0,0.0,1.0,20.0,9.433981132056603,1.0,173.0,29.444994,-98.52412,28303.0
28303,3.0,11.0,0.0,1.0,4.0,30.0,37.0,177.55280904564705,1.0,143.0,29.444994,-98.52412,28304.0
28304,3.0,12.0,1.0,2.0,4.0,38.0,28.0,83.38000175631075,1.0,57.0,29.444994,-98.52412,28305.0
28307,4.0,12.0,1.0,4.0,5.0,23.0,40.892573290753155,245.34873140083687,1.0,399.0,29.444994,-98.52412,28308.0
28309,4.0,11.0,0.0,1.0,5.0,3.0,44.0,249.14654322305978,1.0,342.0,29.444994,-98.52412,28310.0
28310,4.0,11.0,1.0,4.0,5.0,10.0,44.0,248.46730167166862,1.0,300.0,29.444994,-98.52412,28311.0
28312,1.0,11.0,1.0,1.0,4.0,56.0,41.0,213.10326135467758,1.0,550.0,29.444994,-98.52412,28313.0
28313,1.0,11.0,1.0,0.0,0.0,33.0,20.0,9.0,1.0,523.0,29.444994,-98.52412,28314.0
28314,1.0,11.0,1.0,2.0,4.0,49.0,34.0,146.0,1.0,355.0,29.444994,-98.52412,28315.0
28315,1.0,11.0,1.0,2.0,4.0,23.0,35.0,154.29990014165554,1.0,306.0,29.444994,-98.52412,28316.0
28316,1.0,11.0,0.0,0.0,5.0,23.0,44.0,244.73046398027358,0.0,137.0,29.444994,-98.52412,28317.0
28317,1.0,11.0,0.0,0.0,0.0,34.0,20.0,9.433981132056603,1.0,0.0,29.444994,-98.52412,28318.0
28318,2.0,11.0,0.0,5.0,4.0,23.0,36.0,169.8381582566179,1.0,469.0,29.444994,-98.52412,28319.0
28319,2.0,11.0,0.0,0.0,4.0,23.0,36.0,163.08586695357755,1.0,279.0,29.444994,-98.52412,28320.0
28320,2.0,11.0,0.0,2.0,4.0,30.0,34.0,147.0034013211939,1.0,243.0,29.444994,-98.52412,28321.0
28321,2.0,11.0,1.0,4.0,4.0,30.0,39.0,193.7524193397337,1.0,89.0,29.444994,-98.52412,28322.0
28323,3.0,12.0,0.0,0.0,4.0,35.0,25.0,51.24451190127583,1.0,698.0,29.444994,-98.52412,28324.0
28324,3.0,11.0,1.0,0.0,0.0,34.0,22.0,26.90724809414742,1.0,633.0,29.444994,-98.52412,28325.0
28325,3.0,11.0,1.0,0.0,0.0,34.0,21.0,12.0,1.0,606.0,29.444994,-98.52412,28326.0
28327,3.0,12.0,0.0,2.0,4.0,23.0,38.0,187.2431574183687,1.0,322.0,29.444994,-98.52412,28328.0
28328,3.0,12.0,1.0,0.0,0.0,14.0,21.0,12.0,1.0,208.0,29.444994,-98.52412,28329.0
28329,3.0,13.0,0.0,2.0,4.0,16.0,30.0,103.64282986640926,1.0,176.0,29.444994,-98.52412,28330.0
28330,3.0,11.0,0.0,2.0,4.0,51.0,39.0,194.83326204732086,1.0,98.0,29.444994,-98.52412,28331.0
28331,3.0,11.0,1.0,0.0,0.0,1.0,22.0,20.223748416156685,1.0,72.0,29.444994,-98.52412,28332.0
28332,4.0,12.0,1.0,1.0,4.0,30.0,41.0,213.35650915779442,1.0,587.0,29.444994,-98.52412,28333.0
28333,4.0,13.0,1.0,2.0,4.0,40.0,41.0,211.8962010041709,1.0,511.0,29.444994,-98.52412,28334.0
28334,4.0,11.0,0.0,1.0,4.0,23.0,36.0,169.4609099468075,0.0,474.0,29.444994,-98.52412,28335.0
28336,4.0,12.0,0.0,2.0,1.0,23.0,29.0,97.24710792614864,1.0,360.0,29.444994,-98.52412,28337.0
28337,4.0,11.0,1.0,0.0,0.0,1.0,21.0,11.6619037896906,1.0,209.0,29.444994,-98.52412,28338.0
28338,4.0,11.0,0.0,0.0,4.0,23.0,28.0,88.64536084872124,1.0,56.0,29.444994,-98.52412,28339.0
28339,4.0,11.0,0.0,0.0,0.0,34.0,20.0,3.6055512754639887,1.0,33.0,29.444994,-98.52412,28340.0
28340,4.0,11.0,0.0,2.0,4.0,23.0,36.0,161.15210206509875,1.0,3.0,29.444994,-98.52412,28341.0
28341,1.0,11.0,0.0,0.0,4.0,27.0,39.0,199.3037882229036,1.0,676.0,42.982923,-71.44609399999999,28342.0
28342,1.0,11.0,1.0,0.0,1.0,35.0,34.0,148.0304022827743,1.0,544.0,42.982923,-71.44609399999999,28343.0
28343,1.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,442.0,42.982923,-71.44609399999999,28344.0
28345,1.0,12.0,0.0,0.0,1.0,50.0,34.0,148.94629904767692,1.0,45.0,42.982923,-71.44609399999999,28346.0
28346,2.0,11.0,0.0,1.0,5.0,54.0,45.0,255.61404069214808,1.0,0.0,42.982923,-71.44609399999999,28347.0
28347,2.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,333.0,42.982923,-71.44609399999999,28348.0
28348,2.0,12.0,1.0,5.0,4.0,2.0,36.0,164.5964762684791,1.0,218.0,42.982923,-71.44609399999999,28349.0
28349,2.0,11.0,0.0,1.0,5.0,23.0,46.0,264.41255643406953,1.0,200.0,42.982923,-71.44609399999999,28350.0
28350,2.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,132.0,42.982923,-71.44609399999999,28351.0
28351,2.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,5.0,42.982923,-71.44609399999999,28352.0
28352,3.0,11.0,0.0,1.0,4.0,23.0,36.0,163.17475294910057,1.0,579.0,42.982923,-71.44609399999999,28353.0
28353,3.0,11.0,1.0,0.0,1.0,23.0,32.0,128.9961239727768,1.0,526.0,42.982923,-71.44609399999999,28354.0
28355,3.0,11.0,0.0,2.0,1.0,23.0,34.0,144.26711336961034,1.0,375.0,42.982923,-71.44609399999999,28356.0
28356,3.0,11.0,1.0,0.0,1.0,23.0,34.0,144.16848608660632,1.0,319.0,42.982923,-71.44609399999999,28357.0
28357,3.0,11.0,0.0,0.0,0.0,34.0,20.0,0.0,1.0,5.0,42.982923,-71.44609399999999,28358.0
28358,3.0,11.0,1.0,4.0,5.0,13.0,45.0,259.6998267230843,1.0,102.0,42.982923,-71.44609399999999,28359.0
28359,3.0,11.0,1.0,0.0,1.0,23.0,30.0,105.62196741208712,1.0,71.0,42.982923,-71.44609399999999,28360.0
